Tool,File,Contract,Vulnerability,Severity,SWC.ID,Remediation,Description.More.Info,Execution.time,Total.Time,source_file,subfolder,filename
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 36468 - 144019,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 12991 - 54406,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 13079 - 54494,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 12955 - 53380,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 3704 - 38645,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Dependence on predictable environment variable,Low,SWC-ID: https://swcregistry.io/docs/SWC-120,A control flow decision is made based on The block.number environment variable.,Estimated Gas Usage: 1343 - 1438,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 17140 - 93071,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 36332 - 143788,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 36332 - 143788,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 20950 - 83214,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 27559 - 144009,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 27559 - 144009,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,State access after external call,Medium,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 27559 - 144009,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 9268 - 34185,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,daoPOLSKAtokens,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 10264 - 70168,2190.963993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol#L31-L34,"SimpleWallet.sendMoney(address,uint256)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.628953218,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol#L31-L34
mythril,smartbugs-dataset/unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,SimpleWallet,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 1951 - 36562,71.56944442,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,SimpleWallet,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 1951 - 36562,71.56944442,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol#L21-L29,WhaleGiveaway2.redeem(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.647922993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol#L21-L29
slither,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol#L39-L46,"WhaleGiveaway2.Command(address,bytes)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.647922993,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol#L39-L46
mythril,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,WhaleGiveaway2,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2407 - 40592,1325.435552,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,WhaleGiveaway2,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2332 - 40329,1325.435552,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,WhaleGiveaway2,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 4068 - 72865,1325.435552,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,WhaleGiveaway2,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 4068 - 72865,1325.435552,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,WhaleGiveaway2,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 4068 - 72865,1325.435552,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol#L20-L28,Pie.Get(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.650278568,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol#L20-L28
slither,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol#L38-L45,"Pie.Command(address,bytes)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.650278568,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol#L38-L45
mythril,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,Pie,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 3999 - 72796,1321.979704,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,Pie,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 3999 - 72796,1321.979704,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,Pie,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 3999 - 72796,1321.979704,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,Pie,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2407 - 40592,1321.979704,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,Pie,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2332 - 40329,1321.979704,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol#L38,Token.owner,shadowing-state,High,SWC-ID: https://swcregistry.io/docs/SWC- ,High,,0.692544222,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol#L38
slither,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol#L48-L105,TokenBank,locked-ether,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,High,,0.692544222,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol#L48-L105
slither,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol#L39-L45,"Token.WithdrawToken(address,uint256,address)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.692544222,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol#L39-L45
mythril,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,Token,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2103 - 37280,417.5287039,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,Token,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2103 - 37280,417.5287039,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,TokenBank,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2191 - 37368,417.5287039,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,TokenBank,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2191 - 37368,417.5287039,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,TokenBank,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 9035 - 64922,417.5287039,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol#L20-L28,Pie.GetPie(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.658986807,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol#L20-L28
slither,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol#L38-L45,"Pie.Command(address,bytes)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.658986807,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol#L38-L45
mythril,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,Pie,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2385 - 40570,1312.990117,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,Pie,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2310 - 40307,1312.990117,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,Pie,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 4043 - 72840,1312.990117,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,Pie,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 4043 - 72840,1312.990117,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,Pie,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 4043 - 72840,1312.990117,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol
slither,smartbugs-dataset/unchecked_low_level_calls/etherpot_lotto.sol#L47-L70,"Lotto.calculateWinner(uint256,uint256)",weak-prng,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.744110346,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,etherpot_lotto.sol#L47-L70
